id	rcd	symbol	hgncid	ensgstable	evidence	testin	pathway	confidence	experiments	caution	uniprotac	pmid	remark	latestupdate	datasource	uniformgenetype
1264	Ferroptosis	MARCHF5	HGNC:26025	ENSG00000198060	Further, in cultured cardiomyocytes stressed with DOX, both MITOL and GPX4 were reduced, whereas forced-expression of MITOL suppressed DOX-induced ferroptosis by maintaining GPX4 content.	Rat	MARCHF5 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q9NX47	34390730	MITOL in article.	2022/4/17	FerrDb team	gene with protein product
1265	Ferroptosis	TRIB2	HGNC:30809	ENSG00000071575	Here, we demonstrated that deletion of TRIB2 sensitized ferroptosis via lifting labile iron in liver cancer cells.	Human	TRIB2 :-: TFRC, TFRC :+: Ferroptosis	Validated	0	_NA_	Q92519	34315867	_NA_	2022/4/17	FerrDb team	gene with protein product
1266	Ferroptosis	DHODH	HGNC:2867	ENSG00000102967	DHODH inhibits mitochondrial ferroptosis.	Human	DHODH :+: CoQ/CoQH2 ratio, CoQ/CoQH2 ratio :-: Ferroptosis	Validated	0	_NA_	Q02127	33981038	_NA_	2022/4/18	FerrDb team	gene with protein product
1267	Ferroptosis	SLC7A11	HGNC:11059	ENSG00000151012	SLC7A11 Overexpression Induces Ferroptosis Resistance.	Human, mice	SLC7A11 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	Q9UPY5	33681224	_NA_	2022/4/18	FerrDb team	gene with protein product
1268	Ferroptosis	MIR545	HGNC:32531	ENSG00000207820	These data suggest that miR-545 may increase CRC cell survival by inhibiting ferroptosis.	Human	MIR545 :-: TF, TF :+: Ferroptosis	Validated	0	_NA_	_NA_	34954694	_NA_	2022/4/18	FerrDb team	RNA, micro
1269	Ferroptosis	OTUB1	HGNC:23077	ENSG00000167770	OTUB1 knockdown triggers ferroptosis dependent on SLC7A11 expression.	Human	OTUB1 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	Q96FW1	34927544	_NA_	2022/4/18	FerrDb team	gene with protein product
1270	Ferroptosis	PDK4	HGNC:8812	ENSG00000004799	PDK4 inhibits ferroptosis by blocking pyruvate dehydrogenase-dependent pyruvate oxidation.	Human	PDK4 :-: pyruvate oxidation, pyruvate oxidation :+: Ferroptosis	Validated	0	_NA_	Q16654	33626342	_NA_	2022/4/18	FerrDb team	gene with protein product
1271	Ferroptosis	CircPVT1	_NA_	_NA_	Furthermore, knockdown of circPVT1 increased ferroptosis through downregulating p-β-catenin, GPX4, and SLC7A11 while miR-30a-5p inhibition and FZD3 overexpression reversed the phenotype by upregulating p-β-catenin, GPX4, and SLC7A11.	Human	CircPVT1 :-: MiR-30a-5p, MiR-30a-5p :-: FZD3, FZD3 :-: Ferroptosis	Validated	0	_NA_	_NA_	34966683	_NA_	2022/4/18	FerrDb team	circular RNA
1369	Ferroptosis	MIR9-3HG	HGNC:27388	ENSG00000255571	BMSCs-Exo Mir9-3hg attenuates H/R-induced ferroptosis in HL-1 cells.	Mice	MIR9-3HG :-: PUM2, PUM2 :-: PRDX6, PRDX6 :-: Ferroptosis	Validated	0	_NA_	_NA_	34953631	_NA_	2022/4/24	FerrDb team	RNA, long non-coding
1370	Ferroptosis	ADIPOQ	HGNC:13633	ENSG00000181092	ADPN inhibited oxidation/peroxide imbalance-induced ferroptosis in placental tissues of GDM mice.	Mice	ADIPOQ :-: CPT-1, CPT-1 :+: Ferroptosis, ADIPOQ :-: GLUT4, GLUT4 :+: Ferroptosis	Validated	0	_NA_	Q15848	34859390	adiponectin (ADPN) in article.	2022/4/25	FerrDb team	gene with protein product
1371	Ferroptosis	circDTL	_NA_	_NA_	Inhibition of circDTL Induced Apoptosis and Ferroptosis in NSCLC Cells.	Human	circDTL :-: miR-1287-5p, miR-1287-5p :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	_NA_	34621297	_NA_	2022/4/25	FerrDb team	circular RNA
1372	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	The glutathione peroxidase Gpx4 prevents lipid peroxidation and ferroptosis to sustain Treg cell activation and suppression of antitumor immunity.	Mice	GPX4 :-: Ferroptosis	Validated	0	_NA_	P36969	34133924	_NA_	2022/4/25	FerrDb team	gene with protein product
1373	Ferroptosis	mmu_circRNA_0000309	_NA_	_NA_	mmu_circRNA_0000309 depletion abrogates the inhibitory effect of germacrone on ferroptosis.	Mice	mmu_circRNA_0000309 :-: miR-188-3p, miR-188-3p :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	_NA_	34913724	_NA_	2022/5/5	FerrDb team	circular RNA
1374	Ferroptosis	IL6	HGNC:6018	ENSG00000136244	IL-6 reverses ferroptosis in vivo and in vitro by upregulating xCT.	Human	IL6 :+: (JAK2/STAT3), (JAK2/STAT3) :+: xCT, xCT :-: Ferroptosis	Validated	0	_NA_	P05231	34902522	_NA_	2022/5/5	FerrDb team	gene with protein product
1375	Ferroptosis	PTPN18	HGNC:9649	ENSG00000072135	In the present study, we found that silencing of PTPN18 induced ferroptosis in KLE endometrial cancer cells.	Human	PTPN18 :-: p-P38, p-P38 :-: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	Q99952	33642877	_NA_	2022/5/5	FerrDb team	gene with protein product
1376	Ferroptosis	FTH1	HGNC:3976	ENSG00000167996	FTH expression endows HCC cells specifically resistant to ferroptosis.	Human	FTH1 :-: Ferroptosis	Validated	0	_NA_	P02794	34965856	_NA_	2022/5/5	FerrDb team	gene with protein product
1377	Ferroptosis	FTH1	HGNC:3976	ENSG00000167996	Meanwhile, we also showed that apoferritin prevented MPTP-induced ferroptosis effectively by inhibiting the up-regulation of long-chain acyl-CoA synthetase 4 (ACSL4) and the down-regulation of ferroptosis suppressor protein 1 (FSP1).	Human	FTH1 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	P02794	33997705	Apoferritin in article.	2022/5/5	FerrDb team	gene with protein product
1378	Ferroptosis	FTL	HGNC:3999	ENSG00000087086	Meanwhile, we also showed that apoferritin prevented MPTP-induced ferroptosis effectively by inhibiting the up-regulation of long-chain acyl-CoA synthetase 4 (ACSL4) and the down-regulation of ferroptosis suppressor protein 1 (FSP1).	Human	FTL :+: FSP1, FSP1 :-: Ferroptosis	Validated	0	_NA_	P02792	33997705	Apoferritin in article.	2022/5/5	FerrDb team	gene with protein product
1379	Ferroptosis	LCN2	HGNC:6526	ENSG00000148346	hLcn-2 Protects Renal Tumor Cells against Erastin-Induced Ferroptotic Cell Death.	Human	LCN2 :+: integrated stress response (ISR), integrated stress response (ISR) :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P80188	34069743	_NA_	2022/5/5	FerrDb team	gene with protein product
1380	Ferroptosis	ABCC5	HGNC:56	ENSG00000114770	ABCC5 increased intracellular glutathione (GSH) and attenuated lipid peroxidation accumulation by stabilizing SLC7A11 protein, which inhibited ferroptosis.	Human	ABCC5 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	O15440	34768109	_NA_	2022/5/11	FerrDb team	gene with protein product
1381	Ferroptosis	CISD3	HGNC:27578	ENSG00000277972	CISD3 inhibition drives cystine-deprivation induced ferroptosis.	Human	CISD3 :-: Ferroptosis	Validated	0	_NA_	P0C7P0	34497268	_NA_	2022/5/11	FerrDb team	gene with protein product
1382	Ferroptosis	MS4A15	HGNC:28573	ENSG00000166961	Ms4a15 expression specifically blocks ferroptosis.	Mice	MS4A15 :-: Ferroptosis	Validated	0	_NA_	Q8N5U1	34663908	_NA_	2022/5/11	FerrDb team	gene with protein product
1383	Ferroptosis	LCN2	HGNC:6526	ENSG00000148346	Lipocalin 2 expression promotes tumor progression and therapy resistance by inhibiting ferroptosis in colorectal cancer.	Human	LCN2 :+: ETS1, ETS1 :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	P80188	34146401	_NA_	2022/5/11	FerrDb team	gene with protein product
1384	Ferroptosis	FURIN	HGNC:8568	ENSG00000140564	Furin protects epithelial cells from DSS-induced ferroptosis-like cell injury and alleviates experimental colitis by activating the Nrf2-Gpx4 signaling pathway.	Human, mice	FURIN :+: NRF2, NRF2 :-: Ferroptosis, FURIN :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P09958	33640301	_NA_	2022/5/11	FerrDb team	gene with protein product
1385	Ferroptosis	circRHBG	_NA_	_NA_	circRHBG inhibits ferroptosis in PCOS cells through the circRHBG/miR-515-5p/SLC7A11 axis in PCOS.	Human	circRHBG :-: miR-515-5p, miR-515-5p :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	34532485	_NA_	2022/5/11	FerrDb team	circular RNA
1386	Ferroptosis	GALNT14	HGNC:22946	ENSG00000158089	Altogether, GALNT14 is involved in the ferroptosis of ovarian cancer cells, and downregulation of GALNT14 can trigger ferroptosis in ovarian cancer cells.	Human	GALNT14 :+: EGFR, EGFR :+: mTOR, mTOR :-: Ferroptosis	Validated	0	_NA_	Q96FL9	34643088	_NA_	2022/5/16	FerrDb team	gene with protein product
1387	Ferroptosis	KLHDC3	HGNC:20704	ENSG00000124702	KLHDC3 suppresses ferroptosis in a p14ARF and SLC7A11-dependent manner.	Human	KLHDC3 :-: p14ARF, p14ARF :-: NRF2, NRF2 :+: SLC7A11, SLC7A11 :-: Ferroptosis, KLHDC3 :-: p14ARF, p14ARF :-: MDM2, MDM2 :-: p53, p53 :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	Q9BQ90	34743205	_NA_	2022/5/16	FerrDb team	gene with protein product
1388	Ferroptosis	LINC01833	HGNC:52644	ENSG00000259439	LncRNA RP11-89 facilitates tumorigenesis and ferroptosis resistance through PROM2-activated iron export by sponging miR-129-5p in bladder cancer.	Human	LINC01833 :-: miR-129-5p, miR-129-5p :-: PROM2, PROM2 :-: Ferroptosis	Validated	0	_NA_	_NA_	34728613	LncRNA RP11-89 in article.	2022/5/16	FerrDb team	RNA, long non-coding
1389	Ferroptosis	circGFRA1	_NA_	_NA_	Downregulation of circGFRA1 promotes ferroptosis in HER‐2‐positive BC.	Human, mice	circGFRA1 :-: miR‐1228, miR‐1228 :-: AIFM2, AIFM2 :-: Ferroptosis	Validated	0	_NA_	_NA_	34668628	_NA_	2022/5/16	FerrDb team	circular RNA
1390	Ferroptosis	MAPKAP1	HGNC:18752	ENSG00000119487	mTORC2 ablation induces ferroptosis in memory CD4+ T cells.	Mice	MAPKAP1 :-: GSK3B, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	Q9BPZ7	34949833	Gene member of mTOR Complex 2 ( mTORC2 ).	2022/5/23	FerrDb team	gene with protein product
1391	Ferroptosis	MLST8	HGNC:24825	ENSG00000167965	mTORC2 ablation induces ferroptosis in memory CD4+ T cells.	Mice	MLST8 :-: GSK3B, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	Q9BVC4	34949833	Gene member of mTOR Complex 2 ( mTORC2 ).	2022/5/23	FerrDb team	gene with protein product
1392	Ferroptosis	MTOR	HGNC:3942	ENSG00000198793	mTORC2 ablation induces ferroptosis in memory CD4+ T cells.	Mice	MTOR :-: GSK3B, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P42345	34949833	Gene member of mTOR Complex 2 ( mTORC2 ).	2022/5/23	FerrDb team	gene with protein product
1393	Ferroptosis	PRR5	HGNC:31682	ENSG00000186654	mTORC2 ablation induces ferroptosis in memory CD4+ T cells.	Mice	PRR5 :-: GSK3B, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P85299	34949833	Gene member of mTOR Complex 2 ( mTORC2 ).	2022/5/23	FerrDb team	gene with protein product
1394	Ferroptosis	RICTOR	HGNC:28611	ENSG00000164327	mTORC2 ablation induces ferroptosis in memory CD4+ T cells.	Mice	RICTOR :-: GSK3B, GSK3B :-: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	Q6R327	34949833	Gene member of mTOR Complex 2 ( mTORC2 ).	2022/5/23	FerrDb team	gene with protein product
1395	Ferroptosis	GSTM1	HGNC:4632	ENSG00000134184	Moreover, the results suggest that GSTM1 may be a novel negative regulator of ferroptosis in addition to GPX4.	Human	GSTM1 :-: Ferroptosis	Validated	0	_NA_	P09488	34586745	_NA_	2022/5/24	FerrDb team	gene with protein product
1396	Ferroptosis	TERT	HGNC:11730	ENSG00000164362	In contrast, TERT-overexpressing cells exhibited marked elevation in SLC7A11 levels and thereby inhibited ferroptosis.	Mice	TERT :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	O14746	34716298	_NA_	2022/5/24	FerrDb team	gene with protein product
1397	Ferroptosis	circ0097009	_NA_	_NA_	Knockdown of circ0097009 promotes ferroptosis in HCC.	Human	circ0097009 :-: miR-1261, miR-1261 :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	33987373	_NA_	2022/5/24	FerrDb team	circular RNA
1398	Ferroptosis	TMEM161B-DT	HGNC:43839	ENSG00000247828	Knockdown of TMEM161B-AS1 down-regulated the expression of FANCD2 and CD44 by sponging hsa-miR-27a-3p, inhibited the proliferation, migration, invasion and promoted apoptosis, ferroptosis of U87 cells and U251 cells.	Human	TMEM161B-DT :-: hsa-miR-27a-3p, hsa-miR-27a-3p :-: FANCD2, FANCD2 :-: Ferroptosis, TMEM161B-DT :-: hsa-miR-27a-3p, hsa-miR-27a-3p :-: CD44, CD44 :-: Ferroptosis	Validated	0	_NA_	_NA_	34689169	lncRNA TMEM161B-AS1 in article.	2022/5/24	FerrDb team	RNA, long non-coding
1399	Ferroptosis	circEPSTI1	_NA_	_NA_	Silencing of circEPSTI1 induces ferroptosis mediated by SLC7A11.	Human	circEPSTI1 :-: miR-375, miR-375 :-: SLC7A11, SLC7A11 :-: Ferroptosis, circEPSTI1 :-: miR-409-3P, miR-409-3P :-: SLC7A11, SLC7A11 :-: Ferroptosis, circEPSTI1 :-: miR-515-5P, miR-515-5P :-: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	_NA_	33534779	_NA_	2022/5/24	FerrDb team	circular RNA
1400	Ferroptosis	MIR18A	HGNC:31548	ENSG00000283815	miR-18a promotes glioblastoma development by down-regulating ALOXE3-mediated ferroptotic and anti-migration activities. miR-18a directly targets ALOXE3 and suppresses its expression in GBM cells.	Human	MIR18A :-: ALOXE3, ALOXE3 :+: Ferroptosis	Deduced	0	_NA_	_NA_	33579899	_NA_	2022/5/24	FerrDb team	RNA, micro
1401	Ferroptosis	RARRES2	HGNC:9868	ENSG00000106538	Chemerin inhibition increases oxidized lipid and enhances ferroptosis susceptibility.	Human	RARRES2 :-: Ferroptosis	Validated	0	_NA_	Q99969	33757970	Chemerin in article, which is encoded by the retinoic acid receptor responder 2 (RARRES2) gene.	2022/5/24	FerrDb team	gene with protein product
1402	Ferroptosis	USP11	HGNC:12609	ENSG00000102226	USP11 ablation inhibits cell proliferation and sensitizes H1299 cells to ferroptosis during ROS-mediated stress.	Human	USP11 :+: NRF2, NRF2 :-: Ferroptosis	Validated	0	_NA_	P51784	33531626	_NA_	2022/5/24	FerrDb team	gene with protein product
